product_name,application_type,profiles,version,approval_date
DS-2CD2423G2-IW,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2425FWD-I,device,"T, S, G",V5.6.4 build 191224,1/1/2020
DS-2CD2425FWD-IW,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2426G2-I,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2426G2-IW,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2432F-IW,device,"G, S",V5.3.0 build 150513,9/30/2015
DS-2CD2441G0-I,device,"S, G",V5.7.20,3/3/2023
DS-2CD2441G0-IW,device,"S, G",V5.7.20,3/3/2023
DS-2CD2442FWD-IW,device,"S, G",V5.5.53 build 180730,10/2/2018
DS-2CD2443G0-I,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2443G0-IW,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2443G2-I,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2443G2-IW,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2446G2-I,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2446G2-IW,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2455FWD-I,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2455FWD-IW,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2463G0-I,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2463G0-IW,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2463G2-I,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2466G2-I,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2483G0-IW,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2483G2-I,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2512F-I,device,"G, S",V5.3.0 build 150513,9/30/2015
DS-2CD2512F-IB,device,"G, S",V5.4.0 build 160401,6/7/2016
DS-2CD2512F-IWS,device,"G, S",V5.3.0 build 150513,9/30/2015
DS-2CD2512FWD-IS,device,"G, S",V5.4.0 build 160401,5/21/2016
DS-2CD2512FWD-IW,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2512FWD-IWS,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2522F-IWS,device,"G, S",V5.3.0 build 150513,9/30/2015
DS-2CD2522FWD-I,device,"G, S",5.3.3,10/20/2015
DS-2CD2522FWD-IS,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2522FWD-IW,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2522FWD-IWS,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2523G0-I,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2523G0-IS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2523G0-IW,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2523G0-IW(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2523G0-IWS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2523G0-IWS(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2523G2-I,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2523G2-IS,device,"T, S, G",V5.7.0,7/7/2023
DS-2CD2525FHWD-IS,device,"T, S, G",V5.6.5 build 200316,5/16/2020
DS-2CD2525FHWD-IWS,device,"T, S, G",V5.6.5 build 200316,5/16/2020
DS-2CD2525FWD-IS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2525FWD-IW(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2525FWD-IWS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2525FWD-IWS(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2526G2-I,device,"T, S, G",V5.7.12,1/13/2023
DS-2CD2526G2-IS,device,"T, S, G",V5.7.0,7/7/2023
DS-2CD2526G2-IW,device,"T, S, G",V5.5.131 build 200114,5/16/2020
DS-2CD2527G2-LS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2532F-I,device,"G, S",V5.3.0 build 150513,9/30/2015
DS-2CD2532F-IWS,device,"G, S",V5.3.0 build 150513,9/30/2015
DS-2CD2542FWD-I,device,"G, S",5.3.3,10/20/2015
DS-2CD2542FWD-IS,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2542FWD-IW,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2542FWD-IWS,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2543G0-I,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2543G0-IS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2543G0-IW,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2543G0-IW(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2543G0-IWS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2543G0-IWS(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2543G2-I,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2543G2-IS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2543G2-IWS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2545FWD-IS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2545FWD-IW(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2545FWD-IWS,device,"T, S, G",V5.6.5 build 200316,5/16/2020
DS-2CD2545FWD-IWS(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2546G2-I,device,"T, S, G",V5.7.12,1/13/2023
DS-2CD2546G2-IS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2546G2-IW,device,"T, S, G",V5.5.131 build 200114,5/16/2020
DS-2CD2546G2-IWS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2547G2-LS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2552F-I,device,"G, S",5.3.3,10/20/2015
DS-2CD2552F-IS,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2552F-IW,device,"G, S",V5.4.0 build 160401,5/22/2016
DS-2CD2552F-IWS,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2555FWD-IS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2555FWD-IW(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2555FWD-IWS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2555FWD-IWS(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2563G0-I,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2563G0-IS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2563G0-IW,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2563G0-IW(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2563G0-IWS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2563G0-IWS(D),device,"T, S, G",V5.6.5 build 200316,3/20/2020
DS-2CD2563G2-I,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2563G2-IS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2566G2-I,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2566G2-IS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2583G2-I,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2583G2-IS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2586G2-I,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2586G2-IS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2610F-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2610FD-IS,device,"G, S",V5.4.0 build 160401,6/7/2016
DS-2CD2610FD-IZS,device,"G, S",V5.4.0 build 160401,6/7/2016
DS-2CD2610FWD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2612F-I,device,S,V5.0.5 build 130708,8/5/2013
DS-2CD2612FWD-I,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2612FWD-IS,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2612FWD-IZ,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2612FWD-IZS,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2620F,device,"G, S",V5.3.5 build 151029,4/4/2016
DS-2CD2620F-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2620FD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2620FD-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2620FWD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2621G0-I,device,"S, G",V5.5.6 build 180322,7/26/2018
DS-2CD2621G0-IS,device,"S, G",V5.5.80 build 180912,9/24/2018
DS-2CD2621G0-IZ,device,"T, S, G",V5.7.20,1/18/2023
DS-2CD2621G0-IZS,device,"T, S, G",V5.7.20,3/3/2023
DS-2CD2622FWD-I,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2622FWD-IS,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2622FWD-IZ,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2622FWD-IZS,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2623G0-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2623G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2623G1-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2623G2-IZS,device,"T, S, G",V5.7.0,7/7/2023
DS-2CD2625FhWD-IZS,device,"S, G",V5.5.0 build 170725,3/30/2018
DS-2CD2625FV-RX,device,"S, G",V5.5.52 build 180522,10/28/2018
DS-2CD2625FWD-IZS,device,"T, S, G",V5.6.3 build 190923,11/4/2019
DS-2CD2625G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2625G1-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2626FWDV2-IS,device,"S, G",V5.5.4 build 181210,12/14/2018
DS-2CD2626G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2626G2-IZSU/SL,device,"T, S, G",V5.7.0,7/7/2023
DS-2CD2626G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2627G2-LZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2632F-I,device,S,V5.0.5 build 130708,8/5/2013
DS-2CD2642FWD-I,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2642FWD-IS,device,"G, S",V5.4.0 build 160401,5/30/2016
DS-2CD2642FWD-IZ,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2642FWD-IZS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2643G0-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2643G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2643G1-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2643G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2645FWD-IZS,device,"S, G",V5.5.82 build 181211,1/7/2019
DS-2CD2645FWD-IZS(B),device,"S, G",V5.5.82 build 181127,12/12/2018
DS-2CD2645G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2645G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2646G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2646G2-IZSU/SL,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2646G2HT-IZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2646G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2646G2T-IZSY,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2647G2-LZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2647G2HT-LIZS,device,"T, S, G",V5.7.13,6/20/2023
DS-2CD2647G2T-LZS,device,"T, S, G",V5.7.12,12/19/2022
DS-2CD2648G2T-LIZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2648G2T-LIZSU/SL,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2652F-I,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2652F-IS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2652F-IZ,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2652F-IZS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2655FWD-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2663G0-IZS,device,"S, G",V5.5.60 build 180511,9/9/2018
DS-2CD2663G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2663G1-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2663G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2665G0-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2665G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2666FWDV3-IZS,device,"S, G",V5.5.81 build 181106,12/12/2018
DS-2CD2666G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2666G2-IZSU/SL,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2666G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2667G2HT-LIZS,device,"T, S, G",V5.7.13,6/20/2023
DS-2CD2667G2T-LZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2668G2T-LIZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2668G2T-LIZSU/SL,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2683G0-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2683G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2683G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2683G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2683G2-LIZS2U,device,"T, S, G",V5.7.4,2/20/2024
DS-2CD2685FWD-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2685G0-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2685G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2685G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2685G1-UHK,device,"S, G",V5.5.61 build 180718,10/25/2018
DS-2CD2686FDWDV2-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2686FWDV2-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2686G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2686G2-IZSU/SL,device,"T, S, G",V5.7.12,2/7/2023
DS-2CD2686G2HT-IZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2686G2T-IZ,device,"T, S, G",V5.5.131 build 200114,3/26/2020
DS-2CD2686G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2686G2T-IZSY,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2687G2HT-LIZS,device,"T, S, G",V5.7.13,6/20/2023
DS-2CD2687G2T-LZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2688G2T-LIZSU/SL,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2710F-IS,device,S,V5.2.0 build 141211,12/29/2014
DS-2CD2710F-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2710FD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2710FD-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2710FWD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2712FWD-I,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2712FWD-IS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2712FWD-IZ,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2712FWD-IZS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2720F-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2720F-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2720FD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2720FD-IZS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2720FWD-IS,device,"G, S",V5.4.0 build 160401,6/9/2016
DS-2CD2721G0-I,device,"S, G",V5.5.6 build 180322,7/26/2018
DS-2CD2721G0-IS,device,"S, G",V5.5.80 build 180912,9/24/2018
DS-2CD2721G0-IZ,device,"T, S, G",V5.7.20,1/18/2023
DS-2CD2721G0-IZS,device,"T, S, G",V5.7.20,3/3/2023
DS-2CD2722FWD-I,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2722FWD-IS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2722FWD-IZ,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2722FWD-IZS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2723G0-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2723G1-IZ,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2723G1-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2723G2-IZS,device,"T, S, G",V5.7.0,7/7/2023
DS-2CD2725FHWD-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2725FWD-IZS,device,"T, S, G",V5.6.3 build 190923,11/4/2019
DS-2CD2725FWD-RV,device,"S, G",V5.5.52 build 180522,10/25/2018
DS-2CD2725G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2726F-RA,device,"T, S, G",V5.5.94 build 190902,11/25/2019
DS-2CD2726G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2726G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2732F-I,device,S,V5.0.5 build 130708,8/5/2013
DS-2CD2742FWD-I,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2742FWD-IS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2742FWD-IZ,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2742FWD-IZS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2743G0-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2743G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2743G1-IZS,device,"T, S, G",V5.6.4 build 191224,1/2/2020
DS-2CD2743G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2745FWD-IZS,device,"S, G",V5.5.82 build 181211,1/7/2019
DS-2CD2745FWD-IZS(B),device,"S, G",V5.5.82 build 181127,12/12/2018
DS-2CD2745G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2745G1-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2746G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2746G2HT-IZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2746G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2747G2-LZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2747G2H-LIPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2747G2H-LIPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2747G2HT-LIPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2747G2HT-LIPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2747G2HT-LIZS,device,"T, S, G",V5.7.13,6/20/2023
DS-2CD2747G2T-LZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2748G2T-LIZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2752F-I,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2752F-IS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2752F-IZ,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2752F-IZS,device,"G, S",V5.4.0 build 160401,6/10/2016
DS-2CD2755FWD-IZS,device,"S, G",V5.5.0 build 170725,1/13/2020
DS-2CD2763G0-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2763G1-IZ,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2763G1-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2763G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2765G0-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2765G1-IZ,device,"S, G",V5.5.81 build 181106,12/12/2018
DS-2CD2765G1-IZS,device,"S, G",V5.5.81 build 181106,12/12/2018
DS-2CD2766FWDV3-IZS,device,"S, G",V5.5.81 build 181106,12/12/2018
DS-2CD2766G2-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2766G2H-IPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2766G2H-IPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2766G2HT-IPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2766G2HT-IPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2766G2T-IZS,device,"T, S, G",V5.7.12,1/31/2023
DS-2CD2767G2H-LIPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2767G2H-LIPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2767G2HT-LIPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2767G2HT-LIPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2767G2HT-LIZS,device,"T, S, G",V5.7.13,6/20/2023
DS-2CD2767G2T-LZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2768G2T-LIZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2783G0-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2783G1-IZ,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2783G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2783G2-IZS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2783G2-LIZS2U,device,"T, S, G",V5.7.4,2/20/2024
DS-2CD2785FWD-IZS,device,"T, S, G",V5.6.4 build 191224,5/16/2020
DS-2CD2785G0-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2785G1-IZS,device,"S, G",V5.5.61 build 180718,9/12/2018
DS-2CD2786FDWDV2-IZS,device,"S, G",V5.5.80 build 180808,9/12/2018
DS-2CD2786FWDV2-IZS,device,"S, G",V5.5.80 build 180808,9/12/2018
DS-2CD2786G2-IZS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2786G2H-IPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2786G2H-IPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2786G2HT-IPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2786G2HT-IPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2786G2HT-IZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2786G2T-IZ,device,"T, S, G",V5.5.131 build 200114,3/26/2020
DS-2CD2786G2T-IZS,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2787G2H-LIPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2787G2H-LIPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2787G2HT-LIPTRZS,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2787G2HT-LIPTRZS2U/SL,device,"T, S, G",V5.7.16,5/22/2024
DS-2CD2787G2HT-LIZS,device,"T, S, G",V5.7.13,6/20/2023
DS-2CD2787G2T-LZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2788G2T-LIZS,device,"T, S, G",V5.7.13,6/13/2023
DS-2CD2810F,device,S,V5.2.0 build 141211,12/29/2014
DS-2CD2810FWD,device,"G, S",V5.3.5 build 151029,4/4/2016
DS-2CD2820FWD,device,"G, S",V5.3.5 build 151029,4/4/2016
DS-2CD2821G0,device,"T, S, G",V5.5.97 build 191122,12/11/2019
DS-2CD2821G0(C),device,"T, S, G",V5.7.20,3/3/2023
DS-2CD2822FRX,device,"S, G",V5.5.2 build 170929,3/10/2020
DS-2CD2935FWD-I,device,"S, G",V5.4.52 build 200331,4/1/2020
DS-2CD2935FWD-IS,device,"S, G",V5.4.52 build 200319,3/24/2020
DS-2CD2935FWD-IWS,device,"S, G",V5.4.52 build 200319,3/24/2020
DS-2CD2942F-IS,device,"S, G",V5.4.83 build 191128,2/11/2020
DS-2CD2955FWD-I,device,"S, G",V5.4.52 build 200331,4/1/2020
DS-2CD2955FWD-IS,device,"S, G",V5.4.52 build 200319,3/24/2020
DS-2CD2955FWD-IWS,device,"S, G",V5.4.52 build 200319,3/24/2020
DS-2CD2ABCDE-XYZ,device,"T, S, G",V5.6.4 build 191224,4/16/2020
DS-2CD2D21G0-D/NF,device,"T, S, G",V5.5.97 build 191122,2/21/2020
DS-2CD2D21G0/M-D/NF,device,"T, S, G",V5.5.97 build 191122,12/24/2019
DS-2CD2E23G2-U,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2E43G2-U,device,"T, S, G",V5.7.12,1/18/2023
DS-2CD2F12F-IWZS,device,"G, S",5.3.3,10/20/2015
DS-2CD2F12F-IZS,device,"G, S",5.3.3,10/20/2015
DS-2CD2F12F-IZWS,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F12FWD-I,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F12FWD-IS,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F12FWD-IW,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F12FWD-IWS,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F20F-IWS,device,"G, S",V5.4.0 build 160401,6/6/2016
DS-2CD2F22FWD-I,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F22FWD-IS,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F22FWD-IWS,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F42FWD-I,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F42FWD-IS,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F42FWD-IW,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F42FWD-IWS,device,"G, S",5.3.3,10/20/2015
DS-2CD2F52F-I,device,"G, S",V5.4.0 build 160401,5/15/2016
DS-2CD2F52F-IS,device,"G, S",V5.4.0 build 160401,5/13/2016
DS-2CD2F52F-IW,device,"G, S",V5.4.0 build 160401,5/13/2016
DS-2CD2F52F-IWS,device,"G, S",V5.4.0 build 160401,5/13/2016
